category	de_genes
GO:0005975	FBGN0027279,FBGN0035147,FBGN0003748,FBGN0027580,FBGN0032598,FBGN0013763,FBGN0003076,FBGN0266064,FBGN0004507,FBGN0086355,FBGN0035266,FBGN0003074,FBGN0001091,FBGN0041629,FBGN0000079,FBGN0014869,FBGN0000579,FBGN0250906,FBGN0036862,FBGN0262103,FBGN0030362,FBGN0036752,FBGN0023477,FBGN0032820,FBGN0020414,FBGN0020618,FBGN0053138,FBGN0028540,FBGN0050359,FBGN0035850,FBGN0034950,FBGN0261445,FBGN0270927,FBGN0020416,FBGN0033924,FBGN0027621,FBGN0000064,FBGN0011754,FBGN0265191,FBGN0022702,FBGN0260746,FBGN0035287,FBGN0263200,FBGN0034417
GO:0043297	FBGN0036299,FBGN0261284,FBGN0037680,FBGN0267488,FBGN0001122,FBGN0015777,FBGN0010894,FBGN0037240,FBGN0038545,FBGN0031268,FBGN0250785,FBGN0013997,FBGN0032421,FBGN0033032
GO:0060857	FBGN0037680,FBGN0001122,FBGN0015777,FBGN0010894,FBGN0037240,FBGN0038545,FBGN0013997,FBGN0033032
GO:0044419	FBGN0029167,FBGN0001226,FBGN0262733,FBGN0264437,FBGN0283437,FBGN0038149,FBGN0033367,FBGN0261800,FBGN0262057,FBGN0261560,FBGN0028990,FBGN0043841,FBGN0004507,FBGN0011274,FBGN0263873,FBGN0027594,FBGN0032638,FBGN0267488,FBGN0005660,FBGN0262579,FBGN0001114,FBGN0013576,FBGN0039593,FBGN0031055,FBGN0010395,FBGN0003317,FBGN0000146,FBGN0031888,FBGN0041180,FBGN0039494,FBGN0261547,FBGN0034476,FBGN0015795,FBGN0086358,FBGN0011674,FBGN0001297,FBGN0020618,FBGN0033402,FBGN0034793,FBGN0028540,FBGN0035850,FBGN0033483,FBGN0014033,FBGN0038391,FBGN0003117,FBGN0087035,FBGN0041183,FBGN0010246,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0040308,FBGN0052133,FBGN0053329,FBGN0086357,FBGN0026319,FBGN0040660,FBGN0283531,FBGN0052185,FBGN0031973,FBGN0026323,FBGN0030051,FBGN0260632,FBGN0040070
GO:0050896	FBGN0003360,FBGN0025111,FBGN0029167,FBGN0000071,FBGN0001226,FBGN0264753,FBGN0011260,FBGN0039419,FBGN0262733,FBGN0037754,FBGN0264437,FBGN0001224,FBGN0283437,FBGN0038149,FBGN0001137,FBGN0001225,FBGN0039464,FBGN0040271,FBGN0033367,FBGN0002868,FBGN0039257,FBGN0261800,FBGN0262057,FBGN0052521,FBGN0013763,FBGN0034638,FBGN0261560,FBGN0004369,FBGN0040388,FBGN0032956,FBGN0003502,FBGN0043364,FBGN0039714,FBGN0033426,FBGN0028990,FBGN0034718,FBGN0259749,FBGN0033065,FBGN0039113,FBGN0043841,FBGN0040752,FBGN0266064,FBGN0038805,FBGN0004507,FBGN0035150,FBGN0036663,FBGN0044047,FBGN0004108,FBGN0011274,FBGN0030529,FBGN0005640,FBGN0011722,FBGN0263873,FBGN0027594,FBGN0025678,FBGN0039809,FBGN0013272,FBGN0026376,FBGN0267252,FBGN0261808,FBGN0032638,FBGN0086355,FBGN0000299,FBGN0035761,FBGN0033782,FBGN0267488,FBGN0031913,FBGN0001122,FBGN0036896,FBGN0005660,FBGN0262579,FBGN0027348,FBGN0029095,FBGN0010470,FBGN0001114,FBGN0033188,FBGN0013576,FBGN0036732,FBGN0003447,FBGN0039593,FBGN0261278,FBGN0260486,FBGN0031055,FBGN0260933,FBGN0267824,FBGN0266418,FBGN0010395,FBGN0025836,FBGN0027561,FBGN0003317,FBGN0010382,FBGN0261563,FBGN0000146,FBGN0032451,FBGN0011259,FBGN0033649,FBGN0020493,FBGN0014906,FBGN0024150,FBGN0024250,FBGN0031888,FBGN0040290,FBGN0010223,FBGN0041180,FBGN0261258,FBGN0046763,FBGN0000565,FBGN0037240,FBGN0033926,FBGN0031461,FBGN0051352,FBGN0039494,FBGN0261547,FBGN0020386,FBGN0004197,FBGN0013770,FBGN0034476,FBGN0262103,FBGN0022382,FBGN0015795,FBGN0036752,FBGN0086358,FBGN0063667,FBGN0265048,FBGN0266377,FBGN0038237,FBGN0036641,FBGN0020414,FBGN0041604,FBGN0011674,FBGN0086687,FBGN0026179,FBGN0001297,FBGN0020618,FBGN0004652,FBGN0262081,FBGN0029114,FBGN0013548,FBGN0038815,FBGN0053556,FBGN0000490,FBGN0264895,FBGN0038049,FBGN0031268,FBGN0033402,FBGN0003041,FBGN0031148,FBGN0025740,FBGN0265274,FBGN0027375,FBGN0015903,FBGN0003557,FBGN0028434,FBGN0266421,FBGN0034793,FBGN0011592,FBGN0020391,FBGN0039876,FBGN0050185,FBGN0036688,FBGN0028540,FBGN0262127,FBGN0034636,FBGN0034894,FBGN0263257,FBGN0029881,FBGN0034013,FBGN0261109,FBGN0034970,FBGN0029147,FBGN0031126,FBGN0039209,FBGN0035132,FBGN0287423,FBGN0030966,FBGN0033153,FBGN0038465,FBGN0035850,FBGN0000139,FBGN0010768,FBGN0286198,FBGN0035644,FBGN0033483,FBGN0051216,FBGN0261811,FBGN0004650,FBGN0050344,FBGN0034950,FBGN0023129,FBGN0029823,FBGN0261445,FBGN0014033,FBGN0002543,FBGN0046687,FBGN0034249,FBGN0265045,FBGN0029975,FBGN0259683,FBGN0263593,FBGN0038391,FBGN0038874,FBGN0004584,FBGN0020416,FBGN0003117,FBGN0262582,FBGN0286785,FBGN0087035,FBGN0051005,FBGN0041183,FBGN0010246,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0036257,FBGN0260936,FBGN0016926,FBGN0003053,FBGN0034029,FBGN0027932,FBGN0027657,FBGN0032698,FBGN0003366,FBGN0085434,FBGN0040308,FBGN0284221,FBGN0011754,FBGN0010194,FBGN0037884,FBGN0041191,FBGN0037705,FBGN0052133,FBGN0053329,FBGN0002567,FBGN0001257,FBGN0028671,FBGN0005636,FBGN0035113,FBGN0053193,FBGN0086357,FBGN0035969,FBGN0038118,FBGN0012034,FBGN0023169,FBGN0029970,FBGN0036053,FBGN0004512,FBGN0028646,FBGN0032026,FBGN0029870,FBGN0026319,FBGN0265003,FBGN0002891,FBGN0000535,FBGN0029504,FBGN0040660,FBGN0022702,FBGN0283531,FBGN0033890,FBGN0086370,FBGN0261983,FBGN0025693,FBGN0004861,FBGN0028717,FBGN0000147,FBGN0052185,FBGN0031399,FBGN0041627,FBGN0001942,FBGN0036746,FBGN0000578,FBGN0031973,FBGN0020249,FBGN0030685,FBGN0002945,FBGN0086253,FBGN0026323,FBGN0004456,FBGN0035769,FBGN0026143,FBGN0020633,FBGN0030051,FBGN0014141,FBGN0011659,FBGN0261283,FBGN0060296,FBGN0031540,FBGN0020545,FBGN0085450,FBGN0260632,FBGN0035167,FBGN0011236,FBGN0040070,FBGN0259228,FBGN0000547,FBGN0038145,FBGN0035023,FBGN0032202,FBGN0020887,FBGN0263197,FBGN0052251,FBGN0010909,FBGN0033663,FBGN0041171
GO:0090066	FBGN0011260,FBGN0262733,FBGN0039257,FBGN0261560,FBGN0030805,FBGN0003502,FBGN0259749,FBGN0037680,FBGN0036007,FBGN0267488,FBGN0032859,FBGN0010225,FBGN0027596,FBGN0003525,FBGN0025836,FBGN0015777,FBGN0032451,FBGN0011259,FBGN0010894,FBGN0031888,FBGN0031461,FBGN0020386,FBGN0038545,FBGN0086687,FBGN0020618,FBGN0000490,FBGN0031268,FBGN0003041,FBGN0250785,FBGN0024273,FBGN0261811,FBGN0036279,FBGN0013997,FBGN0025865,FBGN0284221,FBGN0032421,FBGN0010194,FBGN0041191,FBGN0023169,FBGN0031399,FBGN0031097,FBGN0033032
GO:0046364	FBGN0027580,FBGN0086355,FBGN0003074,FBGN0250906,FBGN0030362,FBGN0032820
GO:0002376	FBGN0029167,FBGN0040099,FBGN0262733,FBGN0035147,FBGN0283437,FBGN0033367,FBGN0261800,FBGN0262057,FBGN0261560,FBGN0028514,FBGN0028990,FBGN0004507,FBGN0011274,FBGN0263873,FBGN0260745,FBGN0262579,FBGN0001114,FBGN0086906,FBGN0013576,FBGN0003447,FBGN0266452,FBGN0010395,FBGN0003317,FBGN0000146,FBGN0033649,FBGN0031888,FBGN0010223,FBGN0041180,FBGN0039494,FBGN0261547,FBGN0004197,FBGN0013770,FBGN0034476,FBGN0036752,FBGN0086358,FBGN0001297,FBGN0003507,FBGN0000490,FBGN0033402,FBGN0034793,FBGN0032078,FBGN0287423,FBGN0034221,FBGN0033483,FBGN0014033,FBGN0038391,FBGN0003117,FBGN0087035,FBGN0041183,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0052133,FBGN0029870,FBGN0283531,FBGN0052185,FBGN0031973,FBGN0026323,FBGN0030051,FBGN0014141,FBGN0260632
GO:0006082	FBGN0283658,FBGN0051523,FBGN0001258,FBGN0027580,FBGN0031703,FBGN0029801,FBGN0001124,FBGN0036663,FBGN0010591,FBGN0086355,FBGN0027091,FBGN0003074,FBGN0001091,FBGN0032775,FBGN0027348,FBGN0014869,FBGN0000579,FBGN0250906,FBGN0014906,FBGN0000565,FBGN0260960,FBGN0030362,FBGN0270926,FBGN0086687,FBGN0029664,FBGN0023507,FBGN0031148,FBGN0028325,FBGN0032881,FBGN0036821,FBGN0035811,FBGN0039756,FBGN0031992,FBGN0027945,FBGN0286198,FBGN0023129,FBGN0029823,FBGN0263593,FBGN0027621,FBGN0000064,FBGN0012034,FBGN0030482,FBGN0025352,FBGN0023537,FBGN0262782,FBGN0033717,FBGN0039094,FBGN0261283,FBGN0034390,FBGN0030612,FBGN0003308
GO:0035150	FBGN0039257,FBGN0030805,FBGN0259749,FBGN0037680,FBGN0267488,FBGN0015777,FBGN0010894,FBGN0038545,FBGN0000490,FBGN0031268,FBGN0250785,FBGN0013997,FBGN0032421,FBGN0031097,FBGN0033032
GO:0009605	FBGN0029167,FBGN0001226,FBGN0011260,FBGN0262733,FBGN0264437,FBGN0283437,FBGN0038149,FBGN0039464,FBGN0040271,FBGN0033367,FBGN0261800,FBGN0262057,FBGN0261560,FBGN0004369,FBGN0040388,FBGN0028990,FBGN0259749,FBGN0043841,FBGN0266064,FBGN0004507,FBGN0036663,FBGN0044047,FBGN0004108,FBGN0011274,FBGN0030529,FBGN0011722,FBGN0263873,FBGN0027594,FBGN0267252,FBGN0032638,FBGN0086355,FBGN0033782,FBGN0267488,FBGN0001122,FBGN0005660,FBGN0262579,FBGN0001114,FBGN0013576,FBGN0039593,FBGN0031055,FBGN0010395,FBGN0003317,FBGN0261563,FBGN0000146,FBGN0032451,FBGN0011259,FBGN0020493,FBGN0031888,FBGN0041180,FBGN0037240,FBGN0033926,FBGN0031461,FBGN0051352,FBGN0039494,FBGN0261547,FBGN0034476,FBGN0262103,FBGN0022382,FBGN0036752,FBGN0086358,FBGN0041604,FBGN0011674,FBGN0086687,FBGN0001297,FBGN0020618,FBGN0004652,FBGN0000490,FBGN0033402,FBGN0025740,FBGN0265274,FBGN0034793,FBGN0011592,FBGN0020391,FBGN0028540,FBGN0034013,FBGN0039209,FBGN0035132,FBGN0030966,FBGN0035850,FBGN0010768,FBGN0033483,FBGN0014033,FBGN0002543,FBGN0029975,FBGN0263593,FBGN0038391,FBGN0003117,FBGN0286785,FBGN0087035,FBGN0041183,FBGN0010246,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0003053,FBGN0040308,FBGN0284221,FBGN0010194,FBGN0041191,FBGN0052133,FBGN0053329,FBGN0001257,FBGN0005636,FBGN0035113,FBGN0086357,FBGN0038118,FBGN0023169,FBGN0026319,FBGN0040660,FBGN0283531,FBGN0052185,FBGN0031399,FBGN0036746,FBGN0000578,FBGN0031973,FBGN0026323,FBGN0004456,FBGN0030051,FBGN0014141,FBGN0060296,FBGN0260632,FBGN0040070,FBGN0032202
GO:0003824	FBGN0039827,FBGN0034736,FBGN0027279,FBGN0035189,FBGN0040091,FBGN0023479,FBGN0264753,FBGN0262733,FBGN0037754,FBGN0283658,FBGN0035147,FBGN0261673,FBGN0003748,FBGN0283437,FBGN0039109,FBGN0038149,FBGN0032405,FBGN0003137,FBGN0039464,FBGN0040271,FBGN0051523,FBGN0033367,FBGN0000406,FBGN0001258,FBGN0063498,FBGN0051642,FBGN0030041,FBGN0037153,FBGN0031805,FBGN0000116,FBGN0027580,FBGN0004369,FBGN0022160,FBGN0037683,FBGN0050463,FBGN0034438,FBGN0003502,FBGN0033426,FBGN0027515,FBGN0037646,FBGN0031703,FBGN0086450,FBGN0003076,FBGN0259749,FBGN0033065,FBGN0029801,FBGN0266064,FBGN0001124,FBGN0004507,FBGN0036824,FBGN0035150,FBGN0028473,FBGN0036663,FBGN0063492,FBGN0286071,FBGN0052412,FBGN0033775,FBGN0030529,FBGN0005640,FBGN0263873,FBGN0025678,FBGN0035344,FBGN0038877,FBGN0261808,FBGN0010591,FBGN0086355,FBGN0034354,FBGN0031689,FBGN0032029,FBGN0039640,FBGN0027091,FBGN0035266,FBGN0035232,FBGN0039098,FBGN0001122,FBGN0030598,FBGN0003074,FBGN0031117,FBGN0036896,FBGN0039613,FBGN0263041,FBGN0039776,FBGN0001091,FBGN0262579,FBGN0038660,FBGN0015568,FBGN0041629,FBGN0032775,FBGN0027348,FBGN0045852,FBGN0285963,FBGN0020248,FBGN0013680,FBGN0000079,FBGN0033188,FBGN0041342,FBGN0038381,FBGN0266452,FBGN0039593,FBGN0261278,FBGN0014869,FBGN0025628,FBGN0000579,FBGN0003525,FBGN0034067,FBGN0032635,FBGN0003317,FBGN0286782,FBGN0000146,FBGN0027836,FBGN0039381,FBGN0250906,FBGN0030662,FBGN0014906,FBGN0039101,FBGN0024150,FBGN0040290,FBGN0035001,FBGN0037607,FBGN0031489,FBGN0010223,FBGN0031738,FBGN0000447,FBGN0010222,FBGN0283680,FBGN0022338,FBGN0261258,FBGN0000565,FBGN0260960,FBGN0039494,FBGN0033079,FBGN0063493,FBGN0020386,FBGN0033362,FBGN0013770,FBGN0037678,FBGN0259110,FBGN0262103,FBGN0030362,FBGN0015795,FBGN0036752,FBGN0027843,FBGN0063667,FBGN0015576,FBGN0266377,FBGN0038237,FBGN0010786,FBGN0023477,FBGN0270926,FBGN0032820,FBGN0027590,FBGN0086687,FBGN0029664,FBGN0030052,FBGN0033363,FBGN0011710,FBGN0042094,FBGN0262081,FBGN0051637,FBGN0023507,FBGN0038815,FBGN0038049,FBGN0030863,FBGN0036560,FBGN0038912,FBGN0031148,FBGN0038804,FBGN0027375,FBGN0053138,FBGN0032436,FBGN0027578,FBGN0003557,FBGN0036449,FBGN0032482,FBGN0037222,FBGN0039651,FBGN0037046,FBGN0020391,FBGN0032078,FBGN0035312,FBGN0026150,FBGN0028325,FBGN0038595,FBGN0032881,FBGN0265140,FBGN0028540,FBGN0036821,FBGN0035811,FBGN0027552,FBGN0050359,FBGN0033502,FBGN0031688,FBGN0039756,FBGN0004387,FBGN0014029,FBGN0031126,FBGN0030305,FBGN0025383,FBGN0031952,FBGN0054056,FBGN0031816,FBGN0030966,FBGN0035766,FBGN0031988,FBGN0038465,FBGN0034221,FBGN0286198,FBGN0051216,FBGN0036290,FBGN0034950,FBGN0004872,FBGN0023129,FBGN0029823,FBGN0261445,FBGN0265045,FBGN0029975,FBGN0263593,FBGN0039108,FBGN0035608,FBGN0270927,FBGN0030343,FBGN0004584,FBGN0037901,FBGN0037896,FBGN0034753,FBGN0026576,FBGN0030318,FBGN0087035,FBGN0003862,FBGN0051005,FBGN0025574,FBGN0243512,FBGN0260936,FBGN0020764,FBGN0027621,FBGN0038020,FBGN0027657,FBGN0033192,FBGN0003366,FBGN0267408,FBGN0039788,FBGN0028970,FBGN0000064,FBGN0040308,FBGN0035083,FBGN0014469,FBGN0011754,FBGN0051477,FBGN0039580,FBGN0265191,FBGN0036194,FBGN0041191,FBGN0037705,FBGN0038953,FBGN0053329,FBGN0036272,FBGN0002567,FBGN0039612,FBGN0033205,FBGN0032699,FBGN0266268,FBGN0012034,FBGN0033292,FBGN0023169,FBGN0029970,FBGN0014417,FBGN0036147,FBGN0036053,FBGN0030482,FBGN0039759,FBGN0038608,FBGN0013685,FBGN0035076,FBGN0029870,FBGN0002891,FBGN0030026,FBGN0030361,FBGN0261285,FBGN0025352,FBGN0063494,FBGN0036857,FBGN0022702,FBGN0063491,FBGN0283531,FBGN0000147,FBGN0265011,FBGN0023537,FBGN0262782,FBGN0041627,FBGN0001942,FBGN0027620,FBGN0033717,FBGN0034914,FBGN0039006,FBGN0031771,FBGN0030884,FBGN0033302,FBGN0038349,FBGN0086253,FBGN0030485,FBGN0026323,FBGN0260746,FBGN0034644,FBGN0031990,FBGN0039094,FBGN0020633,FBGN0030051,FBGN0036702,FBGN0038484,FBGN0011659,FBGN0035287,FBGN0033204,FBGN0034139,FBGN0053056,FBGN0034390,FBGN0040373,FBGN0031540,FBGN0030588,FBGN0031048,FBGN0020545,FBGN0261931,FBGN0032805,FBGN0036893,FBGN0263200,FBGN0250732,FBGN0035204,FBGN0040070,FBGN0030612,FBGN0034417,FBGN0010909,FBGN0033663,FBGN0003308,FBGN0032603
GO:0009888	FBGN0026562,FBGN0262733,FBGN0037468,FBGN0001137,FBGN0040271,FBGN0039257,FBGN0036985,FBGN0261800,FBGN0050069,FBGN0013763,FBGN0040388,FBGN0032956,FBGN0003502,FBGN0043364,FBGN0004893,FBGN0261238,FBGN0038476,FBGN0259749,FBGN0005640,FBGN0027594,FBGN0000299,FBGN0267488,FBGN0001122,FBGN0010470,FBGN0086906,FBGN0041342,FBGN0003447,FBGN0003525,FBGN0010316,FBGN0003317,FBGN0010382,FBGN0261563,FBGN0000146,FBGN0033649,FBGN0010894,FBGN0020493,FBGN0085446,FBGN0016075,FBGN0024250,FBGN0040290,FBGN0035001,FBGN0028543,FBGN0010223,FBGN0046763,FBGN0087007,FBGN0031461,FBGN0261547,FBGN0004197,FBGN0259734,FBGN0265042,FBGN0015795,FBGN0265048,FBGN0266377,FBGN0020414,FBGN0041604,FBGN0011674,FBGN0086687,FBGN0000256,FBGN0001297,FBGN0000286,FBGN0020618,FBGN0011710,FBGN0003507,FBGN0262081,FBGN0029114,FBGN0053556,FBGN0000490,FBGN0033033,FBGN0029002,FBGN0003041,FBGN0265274,FBGN0001977,FBGN0015903,FBGN0003557,FBGN0263118,FBGN0036059,FBGN0036688,FBGN0262127,FBGN0024273,FBGN0029881,FBGN0034970,FBGN0014029,FBGN0010314,FBGN0000139,FBGN0261811,FBGN0004650,FBGN0261445,FBGN0053558,FBGN0002543,FBGN0034249,FBGN0013997,FBGN0263593,FBGN0038391,FBGN0025865,FBGN0016693,FBGN0020416,FBGN0003117,FBGN0262582,FBGN0286785,FBGN0003862,FBGN0010246,FBGN0243512,FBGN0036257,FBGN0003053,FBGN0000064,FBGN0036801,FBGN0041191,FBGN0052133,FBGN0028671,FBGN0053193,FBGN0086357,FBGN0026319,FBGN0029504,FBGN0261285,FBGN0283531,FBGN0261983,FBGN0004861,FBGN0037672,FBGN0000578,FBGN0020249,FBGN0086253,FBGN0026323,FBGN0026409,FBGN0004456,FBGN0014141,FBGN0004870,FBGN0004133,FBGN0000244,FBGN0011236,FBGN0265523,FBGN0000547,FBGN0010909,FBGN0041171,FBGN0004597
GO:0006575	FBGN0039109,FBGN0063498,FBGN0000116,FBGN0063492,FBGN0034354,FBGN0031117,FBGN0010222,FBGN0063493,FBGN0027590,FBGN0029823,FBGN0038020,FBGN0030361,FBGN0063494,FBGN0063491,FBGN0028399,FBGN0250732
GO:0007275	FBGN0026562,FBGN0039155,FBGN0003360,FBGN0000071,FBGN0011260,FBGN0262733,FBGN0024288,FBGN0035147,FBGN0037468,FBGN0039109,FBGN0001137,FBGN0040271,FBGN0039257,FBGN0036985,FBGN0261800,FBGN0265276,FBGN0050069,FBGN0013763,FBGN0004369,FBGN0040388,FBGN0261284,FBGN0030805,FBGN0004396,FBGN0000567,FBGN0038198,FBGN0005593,FBGN0032956,FBGN0003502,FBGN0043364,FBGN0028990,FBGN0004893,FBGN0034718,FBGN0261238,FBGN0038476,FBGN0015371,FBGN0259749,FBGN0037680,FBGN0040752,FBGN0004108,FBGN0011274,FBGN0286071,FBGN0005640,FBGN0011722,FBGN0263873,FBGN0027594,FBGN0260745,FBGN0013272,FBGN0000299,FBGN0033782,FBGN0036007,FBGN0267488,FBGN0001122,FBGN0030598,FBGN0036896,FBGN0045852,FBGN0010470,FBGN0001114,FBGN0041342,FBGN0036732,FBGN0003447,FBGN0264693,FBGN0266452,FBGN0261278,FBGN0260486,FBGN0013765,FBGN0266418,FBGN0010395,FBGN0003525,FBGN0010316,FBGN0003317,FBGN0015777,FBGN0286782,FBGN0265512,FBGN0010382,FBGN0261563,FBGN0000146,FBGN0032451,FBGN0011259,FBGN0033649,FBGN0010894,FBGN0020493,FBGN0016075,FBGN0024250,FBGN0031888,FBGN0000405,FBGN0040290,FBGN0035001,FBGN0010097,FBGN0283680,FBGN0046763,FBGN0087007,FBGN0026084,FBGN0037240,FBGN0031461,FBGN0051352,FBGN0261547,FBGN0020386,FBGN0004197,FBGN0050085,FBGN0034476,FBGN0259734,FBGN0265042,FBGN0022382,FBGN0015795,FBGN0036752,FBGN0038545,FBGN0265048,FBGN0036641,FBGN0002609,FBGN0020414,FBGN0041604,FBGN0011674,FBGN0086687,FBGN0000256,FBGN0026179,FBGN0001297,FBGN0000286,FBGN0029092,FBGN0020618,FBGN0004652,FBGN0011710,FBGN0003891,FBGN0003507,FBGN0262081,FBGN0029114,FBGN0010300,FBGN0053556,FBGN0000490,FBGN0033033,FBGN0031268,FBGN0033402,FBGN0003041,FBGN0025740,FBGN0265274,FBGN0250785,FBGN0015903,FBGN0003557,FBGN0263118,FBGN0034793,FBGN0011592,FBGN0020391,FBGN0032078,FBGN0036059,FBGN0036688,FBGN0262127,FBGN0024273,FBGN0034894,FBGN0266417,FBGN0034013,FBGN0035708,FBGN0034970,FBGN0014029,FBGN0010314,FBGN0031816,FBGN0031988,FBGN0035850,FBGN0000139,FBGN0010768,FBGN0043362,FBGN0033483,FBGN0261811,FBGN0004650,FBGN0004872,FBGN0261445,FBGN0002543,FBGN0034249,FBGN0013997,FBGN0263593,FBGN0035608,FBGN0038391,FBGN0030343,FBGN0016693,FBGN0020416,FBGN0003117,FBGN0037896,FBGN0262582,FBGN0014163,FBGN0286785,FBGN0087035,FBGN0003862,FBGN0051005,FBGN0010246,FBGN0243512,FBGN0036257,FBGN0020764,FBGN0003053,FBGN0003366,FBGN0035083,FBGN0284221,FBGN0011754,FBGN0032421,FBGN0010194,FBGN0037884,FBGN0036801,FBGN0041191,FBGN0052133,FBGN0028671,FBGN0005636,FBGN0053193,FBGN0086357,FBGN0023169,FBGN0029970,FBGN0261015,FBGN0029870,FBGN0026319,FBGN0000535,FBGN0029504,FBGN0261285,FBGN0022702,FBGN0283531,FBGN0033890,FBGN0261983,FBGN0035539,FBGN0004861,FBGN0000147,FBGN0265011,FBGN0001942,FBGN0027620,FBGN0037672,FBGN0037917,FBGN0000578,FBGN0020249,FBGN0030685,FBGN0002945,FBGN0030960,FBGN0086253,FBGN0026323,FBGN0040765,FBGN0026409,FBGN0004456,FBGN0035769,FBGN0031097,FBGN0014141,FBGN0033032,FBGN0016032,FBGN0030588,FBGN0261931,FBGN0004870,FBGN0085450,FBGN0260632,FBGN0000244,FBGN0011236,FBGN0265523,FBGN0000547,FBGN0002773,FBGN0020887,FBGN0263197,FBGN0010909,FBGN0041171,FBGN0004597
GO:0006959	FBGN0029167,FBGN0283437,FBGN0033367,FBGN0261560,FBGN0011274,FBGN0001114,FBGN0031888,FBGN0039494,FBGN0034476,FBGN0086358,FBGN0001297,FBGN0033402,FBGN0034793,FBGN0287423,FBGN0038391,FBGN0003117,FBGN0025574,FBGN0260936,FBGN0052133,FBGN0052185,FBGN0026323,FBGN0260632
GO:0035151	FBGN0030805,FBGN0259749,FBGN0037680,FBGN0267488,FBGN0015777,FBGN0010894,FBGN0038545,FBGN0000490,FBGN0031268,FBGN0250785,FBGN0013997,FBGN0032421,FBGN0031097,FBGN0033032
GO:0045216	FBGN0262733,FBGN0036299,FBGN0261284,FBGN0037680,FBGN0267488,FBGN0001122,FBGN0015777,FBGN0010894,FBGN0037240,FBGN0259734,FBGN0038545,FBGN0262081,FBGN0031268,FBGN0250785,FBGN0013997,FBGN0032421,FBGN0026319,FBGN0020249,FBGN0033032
